Country,Job Title,Gender,Quantity,Percentage
Great Britain,Database Modeler,Female,5,0.417
Great Britain,Database Modeler,Male,5,0.417
Great Britain,Database Programmer,Female,1,0.083
Great Britain,Database Security Administrator,Female,3,0.25
Great Britain,Database Security Administrator,Male,3,0.25
Great Britain,Database Security Expert,Female,4,0.334
Great Britain,Database Security Expert,Male,6,0.5
Great Britain,Database Software Technician,Female,3,0.25
Great Britain,Database Software Technician,Male,3,0.25
Great Britain,Database Specialist,Female,2,0.167
Great Britain,Database Specialist,Male,5,0.417
Great Britain,Database Technician,Male,1,0.083
Great Britain,Database Tester,Female,9,0.751
Great Britain,Database Tester,Male,5,0.417
Great Britain,Databases Computer Consultant,Female,1,0.083
Great Britain,Databases Computer Consultant,Male,4,0.334
Great Britain,Databases Software Consultant,Female,2,0.167
Great Britain,Databases Software Consultant,Male,2,0.167
Great Britain,Director of Data Operations,Female,1,0.083
Great Britain,Director of Data Operations,Male,4,0.334
Great Britain,Electronic Data Interchange System Developer (EDI System Developer),Female,3,0.25
Great Britain,Electronic Data Interchange System Developer (EDI System Developer),Male,5,0.417
Great Britain,Electronic Data Processing Auditor (EDP Auditor),Female,2,0.167
Great Britain,Electronic Data Processing Auditor (EDP Auditor),Male,3,0.25
Great Britain,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,5,0.417
Great Britain,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,3,0.25
Great Britain,Field Artillery Automated Tactical Data System Specialist,Male,1,0.083
Great Britain,Field Traffic Data Technician,Female,2,0.167
Great Britain,Field Traffic Data Technician,Male,1,0.083
Great Britain,Flight Data Technician,Male,1,0.083
Great Britain,Flight Test Data Acquisition Technician,Male,2,0.167
Great Britain,GPS Field Data Collector (Global Positioning System Field Data Collector),Female,1,0.083
Great Britain,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,4,0.334
Great Britain,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,4,0.334
Great Britain,Geographic Information Systems Data Manager (GIS Data Manager),Female,2,0.167
Great Britain,Geographic Information Systems Data Manager (GIS Data Manager),Male,2,0.167
Great Britain,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,7,0.584
Great Britain,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,5,0.417
Great Britain,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,2,0.167
Great Britain,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,5,0.417
Great Britain,Head of Information Systems and Data Processing,Female,6,0.5
Great Britain,Head of Information Systems and Data Processing,Male,6,0.5
Great Britain,Internet Database Specialist,Female,4,0.334
Great Britain,Internet Database Specialist,Male,5,0.417
Great Britain,LiDAR Data Analyst,Male,2,0.167
Great Britain,Log Data Technician,Male,1,0.083
Great Britain,Maintenance Data Analyst,Female,1,0.083
Great Britain,Maintenance Data Analyst,Male,1,0.083
Great Britain,Marketing Database Analyst,Female,1,0.083
Great Britain,Marketing Database Analyst,Male,2,0.167
Great Britain,Medical Data Analyst,Female,2,0.167
Great Britain,Medical Data Analyst,Male,2,0.167
Great Britain,Micro Computer Data Processor,Female,1,0.083
Great Britain,Naval Tactical Data System--Combat Information Center Officer,Female,2,0.167
Great Britain,Naval Tactical Data System--Combat Information Center Officer,Male,2,0.167
Great Britain,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Female,1,0.083
Great Britain,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Male,1,0.083
Great Britain,Oracle Database Administrator (Oracle DBA),Female,2,0.167
Great Britain,Oracle Database Administrator (Oracle DBA),Male,7,0.584
Great Britain,SCADA Operator (Supervisory Control and Data Acquisition Operator),Female,1,0.083
Great Britain,SCADA Technician (Supervisory Control and Data Acquisition Technician),Male,1,0.083
Great Britain,SQL Database Administrator,Female,3,0.25
Great Britain,SQL Database Administrator,Male,5,0.417
Great Britain,Survey Data Technician,Male,1,0.083
Great Britain,Unemployed,Female,352,29.358
Great Britain,Unemployed,Male,206,17.181
Greece,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Female,2,0.889
Greece,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,1,0.444
Greece,Automatic Data Processing Planner,Male,1,0.444
Greece,Automatic Data Processing Planner (ADP Planner),Female,2,0.889
Greece,Automatic Data Processing Planner (ADP Planner),Male,1,0.444
Greece,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,3,1.333
Greece,Clinical Data Abstractor,Female,1,0.444
Greece,Clinical Data Abstractor,Male,1,0.444
Greece,Clinical Data Associate,Female,1,0.444
Greece,Clinical Data Management Manager (CDM Manager),Male,2,0.889
Greece,Computer or Data Processing Systems Consultant,Female,1,0.444
Greece,Customer Data Technician,Male,1,0.444
Greece,Data Abstractor,Female,1,0.444
Greece,Data Abstractor,Male,1,0.444
Greece,Data Administrator,Female,1,0.444
Greece,Data Administrator,Male,1,0.444
Greece,Data Architect,Male,3,1.333
Greece,Data Base Design Analyst,Female,1,0.444
Greece,Data Communications Analyst,Male,1,0.444
Greece,Data Communications Software Consultant,Female,2,0.889
Greece,Data Communications Software Consultant,Male,1,0.444
Greece,Data Communications Technician,Male,1,0.444
Greece,Data Coordinator,Male,1,0.444
Greece,Data Entry Clerk,Female,1,0.444
Greece,Data Entry Technician,Male,1,0.444
Greece,Data Examination Clerk,Male,1,0.444
Greece,Data Keyer,Male,1,0.444
Greece,Data Management Information Technology Specialist,Male,3,1.333
Greece,Data Miner,Female,2,0.889
Greece,Data Miner,Male,1,0.444
Greece,Data Modeling Specialist,Female,1,0.444
Greece,Data Modeling Specialist,Male,2,0.889
Greece,Data Officer,Female,2,0.889
Greece,Data Officer,Male,1,0.444
Greece,Data Processing Consultant,Female,1,0.444
Greece,Data Processing Consultant,Male,1,0.444
Greece,Data Processing Manager,Female,1,0.444
Greece,Data Processing Systems Analyst,Male,1,0.444
Greece,Data Processing Systems Project Planner,Female,1,0.444
Greece,Data Processor,Female,1,0.444
Greece,Data Scientist,Female,1,0.444
Greece,Data Scientist,Male,1,0.444
Greece,Data Security Administrator,Male,2,0.889
Greece,Data Security Analyst,Male,2,0.889
Greece,Data Storage Specialist,Female,1,0.444
Greece,Data Systems Manager,Male,1,0.444
Greece,Data Warehouse Analyst,Female,1,0.444
Greece,Data Warehouse Analyst,Male,1,0.444
Greece,Data Warehouse Architect,Female,1,0.444
Greece,Data Warehouse Developer,Female,1,0.444
Greece,Data Warehouse Developer,Male,1,0.444
Greece,Data Warehouse Specialist,Male,2,0.889
Greece,Data Warehousing Engineer,Female,2,0.889
Greece,Data Warehousing Engineer,Male,1,0.444
Greece,Data Warehousing Specialist,Male,3,1.333
Greece,Database Administration Associate,Female,1,0.444
Greece,Database Administration Associate,Male,1,0.444
Greece,Database Administration Manager,Female,1,0.444
Greece,Database Administration Manager,Male,1,0.444
Greece,Database Administration Project Manager,Male,1,0.444
Greece,Database Architect,Male,1,0.444
Greece,Database Consultant,Female,1,0.444
Greece,Database Consultant,Male,1,0.444
Greece,Database Coordinator,Male,4,1.778
Greece,Database Design Analyst,Female,1,0.444
Greece,Database Designer,Male,2,0.889
Greece,Database Engineer,Male,2,0.889
Greece,Database Management System Specialist (DBMS Specialist),Female,1,0.444
Greece,Database Manager,Female,1,0.444
Greece,Database Manager,Male,1,0.444
Greece,Database Marketing Analyst,Male,1,0.444
Greece,Database Modeler,Female,1,0.444
Greece,Database Modeler,Male,1,0.444
Greece,Database Programmer,Female,1,0.444
Greece,Database Security Expert,Female,2,0.889
Greece,Database Software Technician,Male,1,0.444
Greece,Database Specialist,Female,1,0.444
Greece,Database Specialist,Male,1,0.444
Greece,Database Tester,Female,1,0.444
Greece,Database Tester,Male,1,0.444
Greece,Databases Computer Consultant,Female,1,0.444
Greece,Databases Computer Consultant,Male,1,0.444
Greece,Electronic Data Interchange System Developer (EDI System Developer),Male,1,0.444
Greece,Electronic Data Processing Auditor (EDP Auditor),Female,1,0.444
Greece,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,2,0.889
Greece,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,3,1.333
Greece,Geographic Information Systems Data Manager (GIS Data Manager),Female,1,0.444
Greece,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,2,0.889
Greece,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,1,0.444
Greece,Internet Database Specialist,Male,3,1.333
Greece,Log Data Technician,Male,1,0.444
Greece,Micro Computer Data Processor,Female,1,0.444
Greece,Micro Computer Data Processor,Male,1,0.444
Greece,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",Male,1,0.444
Greece,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Female,2,0.889
Greece,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Male,1,0.444
Greece,Oracle Database Administrator (Oracle DBA),Female,2,0.889
Greece,SCADA Technician (Supervisory Control and Data Acquisition Technician),Female,1,0.444
Greece,SQL Database Administrator,Female,1,0.444
Greece,SQL Database Administrator,Male,2,0.889
Greece,Unemployed,Female,51,22.667
Greece,Unemployed,Male,39,17.333
Greece,Weight in Motion Field Data Collection Technician,Male,1,0.444
Hungary,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,1,0.485
Hungary,Automatic Data Processing Planner,Male,1,0.485
Hungary,Automatic Data Processing Planner (ADP Planner),Female,2,0.971
Hungary,Automatic Data Processing Planner (ADP Planner),Male,2,0.971
Hungary,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,1,0.485
Hungary,Customer Data Technician,Female,1,0.485
Hungary,Data Acquisition Technician,Male,1,0.485
Hungary,Data Administrator,Female,2,0.971
Hungary,Data Administrator,Male,2,0.971
Hungary,Data Analysis Assistant,Male,1,0.485
Hungary,Data Architect,Female,2,0.971
Hungary,Data Base Design Analyst,Female,2,0.971
Hungary,Data Capture Clerk,Female,1,0.485
Hungary,Data Capture Specialist,Male,1,0.485
Hungary,Data Collection Technician,Female,1,0.485
Hungary,Data Communications Software Consultant,Female,1,0.485
Hungary,Data Conversion Operator,Female,1,0.485
Hungary,Data Coordinator,Female,1,0.485
Hungary,Data Coordinator,Male,2,0.971
Hungary,Data Entry Machine Operator,Male,1,0.485
Hungary,Data Entry Supervisor,Male,1,0.485
Hungary,Data Entry Technician,Male,1,0.485
Hungary,Data Keyer,Male,1,0.485
Hungary,Data Management Associate,Female,1,0.485
Hungary,Data Management Associate,Male,2,0.971
Hungary,Data Management Information Technology Specialist,Male,2,0.971
Hungary,Data Miner,Female,2,0.971
Hungary,Data Miner,Male,3,1.456
Hungary,Data Modeling Specialist,Female,1,0.485
Hungary,Data Modeling Specialist,Male,1,0.485
Hungary,Data Operations Director,Female,1,0.485
Hungary,Data Processing Auditor,Female,1,0.485
Hungary,Data Processing Auditor,Male,1,0.485
Hungary,Data Processing Auxiliary Equipment Operator,Female,1,0.485
Hungary,Data Processing Manager,Female,1,0.485
Hungary,Data Processing Services Sales Representative,Female,2,0.971
Hungary,Data Processing Services Sales Representative,Male,1,0.485
Hungary,Data Processing Supervisor,Male,1,0.485
Hungary,Data Processing Systems Analyst,Female,1,0.485
Hungary,Data Processing Systems Analyst,Male,1,0.485
Hungary,Data Processing Systems Project Planner,Male,1,0.485
Hungary,Data Processor,Female,1,0.485
Hungary,Data Specialist,Male,2,0.971
Hungary,Data Storage Specialist,Female,1,0.485
Hungary,Data Storage Specialist,Male,2,0.971
Hungary,Data Warehouse Analyst,Female,1,0.485
Hungary,Data Warehouse Analyst,Male,1,0.485
Hungary,Data Warehouse Architect,Male,1,0.485
Hungary,Data Warehouse Developer,Female,1,0.485
Hungary,Data Warehouse Specialist,Female,1,0.485
Hungary,Data Warehouse Specialist,Male,3,1.456
Hungary,Data Warehousing Engineer,Male,1,0.485
Hungary,Data Warehousing Manager,Male,1,0.485
Hungary,Data Warehousing Specialist,Male,1,0.485
Hungary,Database Administration Associate,Female,2,0.971
Hungary,Database Administration Associate,Male,1,0.485
Hungary,Database Administration Manager,Female,1,0.485
Hungary,Database Administration Manager,Male,1,0.485
Hungary,Database Analyst,Female,1,0.485
Hungary,Database Consultant,Female,2,0.971
Hungary,Database Coordinator,Female,2,0.971
Hungary,Database Coordinator,Male,1,0.485
Hungary,Database Design Analyst,Male,1,0.485
Hungary,Database Designer,Male,1,0.485
Hungary,Database Developer,Male,1,0.485
Hungary,Database Engineer,Male,2,0.971
Hungary,Database Management System Specialist (DBMS Specialist),Male,2,0.971
Hungary,Database Manager,Male,1,0.485
Hungary,Database Marketing Analyst,Female,1,0.485
Hungary,Database Marketing Analyst,Male,1,0.485
Hungary,Database Modeler,Male,1,0.485
Hungary,Database Programmer,Female,1,0.485
Hungary,Database Security Administrator,Male,1,0.485
Hungary,Database Software Technician,Female,1,0.485
Hungary,Database Software Technician,Male,1,0.485
Hungary,Database Tester,Male,1,0.485
Hungary,Databases Computer Consultant,Male,2,0.971
Hungary,Databases Software Consultant,Female,1,0.485
Hungary,Databases Software Consultant,Male,1,0.485
Hungary,Datastage Developer,Male,1,0.485
Hungary,Director of Data Operations,Female,1,0.485
Hungary,Director of Data Operations,Male,1,0.485
Hungary,Electronic Data Interchange System Developer (EDI System Developer),Female,1,0.485
Hungary,Electronic Data Processing Auditor (EDP Auditor),Female,1,0.485
Hungary,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,2,0.971
Hungary,Field Traffic Data Technician,Female,1,0.485
Hungary,Field Traffic Data Technician,Male,1,0.485
Hungary,Flight Test Data Acquisition Technician,Male,1,0.485
Hungary,Geographic Information Systems Data Manager (GIS Data Manager),Female,1,0.485
Hungary,Geographic Information Systems Data Manager (GIS Data Manager),Male,3,1.456
Hungary,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,2,0.971
Hungary,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,1,0.485
Hungary,Head of Information Systems and Data Processing,Female,1,0.485
Hungary,Head of Information Systems and Data Processing,Male,2,0.971
Hungary,Health Data Analyst,Female,1,0.485
Hungary,Internet Database Specialist,Female,1,0.485
Hungary,Internet Database Specialist,Male,1,0.485
Hungary,Marketing Database Analyst,Female,1,0.485
Hungary,Naval Tactical Data System--Combat Information Center Officer,Male,1,0.485
Hungary,"Operations Officer, Afloat (Naval Tactical Data Systems)",Male,1,0.485
Hungary,Oracle Database Administrator (Oracle DBA),Male,1,0.485
Hungary,SQL Database Administrator,Female,4,1.942
Hungary,Unemployed,Female,42,20.388
Hungary,Unemployed,Male,31,15.049
Ireland,Automatic Data Processing Planner (ADP Planner),Male,1,1.111
Ireland,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,1,1.111
Ireland,Data Acquisition Technician,Male,1,1.111
Ireland,Data Architect,Male,1,1.111
Ireland,Data Communications Analyst,Female,2,2.222
Ireland,Data Control Clerk Supervisor,Female,1,1.111
Ireland,Data Input Clerk,Male,1,1.111
Ireland,Data Management Associate,Female,1,1.111
Ireland,Data Management Associate,Male,1,1.111
Ireland,Data Miner,Female,1,1.111
Ireland,Data Processing Auditor,Female,1,1.111
Ireland,Data Processing Auditor,Male,1,1.111
Ireland,Data Processing Consultant,Female,1,1.111
Ireland,Data Processing Consultant,Male,1,1.111
Ireland,Data Processing Manager,Female,1,1.111
Ireland,Data Processing Mechanic,Female,1,1.111
Ireland,Data Processing Systems Analyst,Male,2,2.222
Ireland,Data Processing Systems Project Planner,Male,1,1.111
Ireland,Data Scientist,Male,1,1.111
Ireland,Data Security Administrator,Male,1,1.111
Ireland,Data Specialist,Male,1,1.111
Ireland,Data Systems Manager,Male,2,2.222
Ireland,Data Warehouse Analyst,Female,1,1.111
Ireland,Data Warehousing Manager,Female,1,1.111
Ireland,Data Warehousing Specialist,Female,1,1.111
Ireland,Database Administration Associate,Female,1,1.111
Ireland,Database Architect,Male,1,1.111
Ireland,Database Consultant,Female,1,1.111
Ireland,Database Designer,Female,1,1.111
Ireland,Database Modeler,Female,1,1.111
Ireland,Database Modeler,Male,1,1.111
Ireland,Database Security Administrator,Female,1,1.111
Ireland,Database Tester,Female,2,2.222
Ireland,Electronic Data Processing Auditor (EDP Auditor),Female,1,1.111
Ireland,Geographic Information Systems Data Manager (GIS Data Manager),Female,1,1.111
Ireland,Geographic Information Systems Data Manager (GIS Data Manager),Male,1,1.111
Ireland,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,1,1.111
Ireland,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,2,2.222
Ireland,LiDAR Data Analyst,Male,1,1.111
Ireland,"Operations Officer, Afloat (Naval Tactical Data Systems)",Male,1,1.111
Ireland,Oracle Database Administrator (Oracle DBA),Male,1,1.111
Ireland,Reference Data Expert,Female,1,1.111
Ireland,SQL Database Administrator,Male,1,1.111
Ireland,Unemployed,Female,21,23.333
Ireland,Unemployed,Male,21,23.333
Italy,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Female,2,0.176
Italy,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,8,0.703
Italy,Automatic Data Processing Planner,Female,4,0.351
Italy,Automatic Data Processing Planner,Male,3,0.264
Italy,Automatic Data Processing Planner (ADP Planner),Female,3,0.264
Italy,Automatic Data Processing Planner (ADP Planner),Male,6,0.527
Italy,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,4,0.351
Italy,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,4,0.351
Italy,Business Database Analyst,Female,1,0.088
Italy,Clinical Data Abstractor,Male,1,0.088
Italy,Clinical Data Analyst,Male,1,0.088
Italy,Clinical Data Associate,Male,2,0.176
Italy,Clinical Data Coordinator,Male,1,0.088
Italy,Clinical Data Management Associate Director,Male,1,0.088
Italy,Clinical Data Management Manager (CDM Manager),Female,2,0.176
Italy,Clinical Data Management Manager (CDM Manager),Male,1,0.088
Italy,Clinical Data Specialist,Female,1,0.088
Italy,Clinical Data Specialist,Male,1,0.088
Italy,Computer or Data Processing Systems Consultant,Female,4,0.351
Italy,Computer or Data Processing Systems Consultant,Male,3,0.264
Italy,Customer Data Technician,Female,1,0.088
Italy,Data Acquisition Technician,Female,2,0.176
Italy,Data Administrator,Female,7,0.615
Italy,Data Administrator,Male,6,0.527
Italy,Data Analysis Assistant,Male,1,0.088
Italy,Data Analyst,Female,1,0.088
Italy,Data Analyst,Male,1,0.088
Italy,Data Architect,Female,5,0.439
Italy,Data Architect,Male,6,0.527
Italy,Data Base Design Analyst,Female,4,0.351
Italy,Data Base Design Analyst,Male,5,0.439
Italy,Data Capture Clerk,Male,3,0.264
Italy,Data Center Operator,Male,1,0.088
Italy,Data Coder Operator,Female,2,0.176
Italy,Data Coder Operator,Male,3,0.264
Italy,Data Collection Technician,Male,1,0.088
Italy,Data Collector,Female,1,0.088
Italy,Data Collector,Male,1,0.088
Italy,Data Communications Analyst,Female,4,0.351
Italy,Data Communications Analyst,Male,5,0.439
Italy,Data Communications Software Consultant,Female,3,0.264
Italy,Data Communications Software Consultant,Male,2,0.176
Italy,Data Communications Technician,Male,1,0.088
Italy,Data Compiler,Male,3,0.264
Italy,Data Control Assistant,Female,2,0.176
Italy,Data Control Clerk Supervisor,Male,2,0.176
Italy,Data Conversion Operator,Female,1,0.088
Italy,Data Coordinator,Female,8,0.703
Italy,Data Coordinator,Male,2,0.176
Italy,Data Entry Associate,Male,1,0.088
Italy,Data Entry Clerk,Male,3,0.264
Italy,Data Entry Machine Operator,Female,1,0.088
Italy,Data Entry Operator,Male,1,0.088
Italy,Data Entry Representative,Female,1,0.088
Italy,Data Entry Representative,Male,2,0.176
Italy,Data Entry Specialist,Male,1,0.088
Italy,Data Entry Supervisor,Male,3,0.264
Italy,Data Examination Clerk,Female,1,0.088
Italy,Data Input Clerk,Female,2,0.176
Italy,Data Input Clerk,Male,2,0.176
Italy,Data Management Associate,Female,2,0.176
Italy,Data Management Associate,Male,4,0.351
Italy,Data Management Information Technology Specialist,Female,2,0.176
Italy,Data Management Information Technology Specialist,Male,7,0.615
Italy,Data Manager,Female,2,0.176
Italy,Data Manager,Male,2,0.176
Italy,Data Miner,Female,3,0.264
Italy,Data Miner,Male,11,0.967
Italy,Data Modeler,Female,1,0.088
Italy,Data Modeling Specialist,Female,4,0.351
Italy,Data Modeling Specialist,Male,9,0.791
Italy,Data Officer,Female,8,0.703
Italy,Data Officer,Male,7,0.615
Italy,Data Operations Director,Female,2,0.176
Italy,Data Operations Director,Male,2,0.176
Italy,Data Processing Auditor,Female,4,0.351
Italy,Data Processing Auditor,Male,9,0.791
Italy,Data Processing Auxiliary Equipment Operator,Female,1,0.088
Italy,Data Processing Consultant,Female,1,0.088
Italy,Data Processing Consultant,Male,3,0.264
Italy,Data Processing Control Clerk,Male,2,0.176
Italy,Data Processing Manager,Female,3,0.264
Italy,Data Processing Manager,Male,2,0.176
Italy,Data Processing Services Sales Representative,Female,1,0.088
Italy,Data Processing Supervisor,Male,1,0.088
Italy,Data Processing Systems Analyst,Female,2,0.176
Italy,Data Processing Systems Analyst,Male,7,0.615
Italy,Data Processing Systems Project Planner,Female,3,0.264
Italy,Data Processing Systems Project Planner,Male,7,0.615
Italy,Data Processor,Female,2,0.176
Italy,Data Processor,Male,1,0.088
Italy,Data Reduction Technician,Female,1,0.088
Italy,Data Sciences Director,Female,1,0.088
Italy,Data Sciences Director,Male,1,0.088
Italy,Data Scientist,Female,5,0.439
Italy,Data Scientist,Male,7,0.615
Italy,Data Security Administrator,Female,2,0.176
Italy,Data Security Administrator,Male,1,0.088
Italy,Data Security Analyst,Female,3,0.264
Italy,Data Security Analyst,Male,3,0.264
Italy,Data Specialist,Female,1,0.088
Italy,Data Storage Specialist,Female,5,0.439
Italy,Data Storage Specialist,Male,7,0.615
Italy,Data Systems Manager,Female,3,0.264
Italy,Data Systems Manager,Male,5,0.439
Italy,Data Technician,Male,1,0.088
Italy,Data Transcriber,Male,1,0.088
Italy,Data Typist,Female,2,0.176
Italy,Data Typist,Male,1,0.088
Italy,Data Warehouse Analyst,Female,2,0.176
Italy,Data Warehouse Analyst,Male,6,0.527
Italy,Data Warehouse Architect,Female,4,0.351
Italy,Data Warehouse Architect,Male,10,0.879
Italy,Data Warehouse Developer,Female,4,0.351
Italy,Data Warehouse Developer,Male,3,0.264
Italy,Data Warehouse Specialist,Female,5,0.439
Italy,Data Warehouse Specialist,Male,4,0.351
Italy,Data Warehousing Engineer,Female,3,0.264
Italy,Data Warehousing Engineer,Male,5,0.439
Italy,Data Warehousing Manager,Female,6,0.527
Italy,Data Warehousing Manager,Male,7,0.615
Italy,Data Warehousing Specialist,Female,4,0.351
Italy,Data Warehousing Specialist,Male,5,0.439
Italy,Database Administration Associate,Female,2,0.176
Italy,Database Administration Associate,Male,4,0.351
Italy,Database Administration Manager,Female,1,0.088
Italy,Database Administration Manager,Male,11,0.967
Italy,Database Administration Project Manager,Male,1,0.088
Italy,Database Administrator (DBA),Male,1,0.088
Italy,Database Analyst,Male,3,0.264
Italy,Database Architect,Female,7,0.615
Italy,Database Architect,Male,8,0.703
Italy,Database Consultant,Female,6,0.527
Italy,Database Consultant,Male,5,0.439
Italy,Database Coordinator,Female,2,0.176
Italy,Database Coordinator,Male,3,0.264
Italy,Database Design Analyst,Female,1,0.088
Italy,Database Design Analyst,Male,7,0.615
Italy,Database Designer,Female,3,0.264
Italy,Database Designer,Male,6,0.527
Italy,Database Developer,Female,1,0.088
Italy,Database Developer,Male,1,0.088
Italy,Database Development Project Manager,Male,2,0.176
Italy,Database Development and Administration Project Manager,Female,7,0.615
Italy,Database Development and Administration Project Manager,Male,3,0.264
Italy,Database Engineer,Female,5,0.439
Italy,Database Engineer,Male,3,0.264
Italy,Database Management System Specialist (DBMS Specialist),Female,1,0.088
Italy,Database Management System Specialist (DBMS Specialist),Male,9,0.791
Italy,Database Manager,Female,4,0.351
Italy,Database Manager,Male,4,0.351
Italy,Database Marketing Analyst,Female,2,0.176
Italy,Database Marketing Analyst,Male,5,0.439
Italy,Database Modeler,Female,1,0.088
Italy,Database Modeler,Male,5,0.439
Italy,Database Programmer,Female,1,0.088
Italy,Database Programmer,Male,1,0.088
Italy,Database Security Administrator,Female,6,0.527
Italy,Database Security Administrator,Male,5,0.439
Italy,Database Security Expert,Female,4,0.351
Italy,Database Security Expert,Male,5,0.439
Italy,Database Software Technician,Female,4,0.351
Italy,Database Software Technician,Male,7,0.615
Italy,Database Specialist,Female,2,0.176
Italy,Database Specialist,Male,1,0.088
Italy,Database Tester,Female,3,0.264
Italy,Database Tester,Male,7,0.615
Italy,Databases Computer Consultant,Female,1,0.088
Italy,Databases Computer Consultant,Male,3,0.264
Italy,Databases Software Consultant,Female,2,0.176
Italy,Databases Software Consultant,Male,1,0.088
Italy,Datastage Developer,Female,1,0.088
Italy,Director of Data Operations,Female,2,0.176
Italy,Director of Data Operations,Male,6,0.527
Italy,Electronic Data Interchange System Developer (EDI System Developer),Male,6,0.527
Italy,Electronic Data Processing Auditor (EDP Auditor),Female,4,0.351
Italy,Electronic Data Processing Auditor (EDP Auditor),Male,4,0.351
Italy,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,3,0.264
Italy,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,5,0.439
Italy,Field Artillery Automated Tactical Data System Specialist,Female,1,0.088
Italy,Field Artillery Automated Tactical Data System Specialist,Male,1,0.088
Italy,Field Traffic Data Technician,Male,1,0.088
Italy,Flight Data Technician,Female,2,0.176
Italy,Flight Data Technician,Male,1,0.088
Italy,Flight Test Data Acquisition Technician,Female,1,0.088
Italy,GPS Field Data Collector (Global Positioning System Field Data Collector),Male,1,0.088
Italy,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,2,0.176
Italy,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,3,0.264
Italy,Geographic Information Systems Data Manager (GIS Data Manager),Female,2,0.176
Italy,Geographic Information Systems Data Manager (GIS Data Manager),Male,4,0.351
Italy,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,3,0.264
Italy,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,5,0.439
Italy,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,4,0.351
Italy,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,8,0.703
Italy,Head of Information Systems and Data Processing,Female,1,0.088
Italy,Head of Information Systems and Data Processing,Male,4,0.351
Italy,Health Data Analyst,Male,3,0.264
Italy,Internet Database Specialist,Female,4,0.351
Italy,Internet Database Specialist,Male,7,0.615
Italy,Marketing Database Analyst,Female,1,0.088
Italy,Micro Computer Data Processor,Female,1,0.088
Italy,Micro Computer Data Processor,Male,1,0.088
Italy,Naval Tactical Data System--Combat Information Center Officer,Male,1,0.088
Italy,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",Female,1,0.088
Italy,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",Male,3,0.264
Italy,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Male,2,0.176
Italy,"Operations Officer, Afloat (Naval Tactical Data Systems)",Female,1,0.088
Italy,"Operations Officer, Afloat (Naval Tactical Data Systems)",Male,2,0.176
Italy,Oracle Database Administrator (Oracle DBA),Female,2,0.176
Italy,Oracle Database Administrator (Oracle DBA),Male,2,0.176
Italy,SCADA Operator (Supervisory Control and Data Acquisition Operator),Male,1,0.088
Italy,SCADA Technician (Supervisory Control and Data Acquisition Technician),Female,1,0.088
Italy,SCADA Technician (Supervisory Control and Data Acquisition Technician),Male,1,0.088
Italy,SQL Database Administrator,Female,2,0.176
Italy,SQL Database Administrator,Male,7,0.615
Italy,Scientific Database Curator,Female,2,0.176
Italy,Scientific Database Curator,Male,1,0.088
Italy,Survey Data Technician,Female,1,0.088
Italy,Unemployed,Female,236,20.738
Italy,Unemployed,Male,210,18.453
